path,size_bytes,size_mb
experiments/lightweight_algorithm_audit_result_note.md,2366,0.0023
experiments/lightweight_stability_audit_result_note.md,3849,0.0037
experiments/near_tie_improvement_result_note.md,2051,0.0020
experiments/near_tie_tiebreaker_calibration_result_note.md,2658,0.0025
experiments/near_tie_tiebreaker_result_note.md,3324,0.0032
experiments/objective_function_stack.py,4558,0.0043
experiments/oracle_branch_label_generation_result_note.md,3139,0.0030
experiments/oracle_branch_labels.py,26192,0.0250
experiments/oracle_label_improvement_result_note.md,1998,0.0019
experiments/oracle_supervised_branch_scorer_result_note.md,2660,0.0025
experiments/output_layer_repair.py,10033,0.0096
experiments/pairwise_diagnostic_audit_result_note.md,1435,0.0014
experiments/pilot_diagnosis_1.md,6859,0.0065
experiments/pilot_gsm8k.md,2219,0.0021
experiments/pilot_result_1.md,3217,0.0031
experiments/pilot_result_2.md,3373,0.0032
experiments/pilot_result_3.md,5103,0.0049
experiments/prm_branch_scoring_result_note.md,4679,0.0045
experiments/prm_partial_scorer.py,5369,0.0051
experiments/raokupper_confirmation_result_note.md,2378,0.0023
experiments/raokupper_resolution_audit_result_note.md,3639,0.0035
experiments/scoring.py,22160,0.0211
experiments/stop_vs_act_controller.py,43396,0.0414
experiments/stop_vs_act_controller_counterfactual_target_comparison_note.md,1004,0.0010
experiments/stop_vs_act_controller_counterfactual_target_diagnosis_note.md,1012,0.0010
experiments/stop_vs_act_controller_diagnosis_note.md,1201,0.0011
experiments/stop_vs_act_controller_high_fidelity_label_design_note.md,3669,0.0035
experiments/stop_vs_act_controller_label_refinement_comparison_note.md,1257,0.0012
experiments/stop_vs_act_controller_label_refinement_diagnosis_note.md,774,0.0007
experiments/stop_vs_act_controller_matched_comparator_comparison_note.md,951,0.0009
experiments/stop_vs_act_controller_matched_comparator_diagnosis_note.md,695,0.0007
experiments/stop_vs_act_controller_policy_coupled_stop_comparison_note.md,894,0.0009
experiments/stop_vs_act_controller_policy_coupled_stop_diagnosis_note.md,767,0.0007
experiments/stop_vs_act_controller_policy_coupled_stop_long_horizon_comparison_note.md,981,0.0009
experiments/stop_vs_act_controller_policy_coupled_stop_long_horizon_diagnosis_note.md,1001,0.0010
experiments/stop_vs_act_controller_result_note.md,1345,0.0013
experiments/stop_vs_act_controller_revision_comparison_note.md,1087,0.0010
experiments/stop_vs_act_controller_robustness_sweep_result_note.md,4531,0.0043
experiments/stop_vs_act_controller_small_horizon_target_comparison_note.md,1026,0.0010
experiments/stop_vs_act_controller_small_horizon_target_diagnosis_note.md,951,0.0009
experiments/stop_vs_act_controller_target_stabilization_comparison_note.md,998,0.0010
experiments/stop_vs_act_controller_target_stabilization_diagnosis_note.md,754,0.0007
experiments/stop_vs_act_matched_coverage_filtering_experiment_note.md,1899,0.0018
experiments/stop_vs_act_matched_coverage_filtering_result_note.md,1400,0.0013
experiments/tie_aware_bt_result_note.md,1669,0.0016
experiments/tie_aware_bt_stability_result_note.md,2477,0.0024
experiments/tie_aware_hybrid_gating_result_note.md,2557,0.0024
experiments/two_stage_trigger_audit_result_note.md,2691,0.0026
experiments/value_aware_defer_calibration_label_audit_status_2026_04_19.md,2119,0.0020
experiments/value_aware_exact_heavy_validation_status_2026_04_19.md,3169,0.0030
experiments/value_aware_target_regime_status_note_2026_04_19.md,2147,0.0020
experiments/value_aware_target_regime_status_note_2026_04_19_v2.md,2991,0.0029
experiments/verifiers.py,1441,0.0014
external/README.md,10653,0.0102
external/best_arm_identification_fixed_budget/README.md,484,0.0005
external/best_route_microsoft/README.md,2699,0.0026
external/best_route_microsoft/package_templates/aime2024/metadata.json,1278,0.0012
external/best_route_microsoft/package_templates/aime2024/results.csv,581,0.0006
external/best_route_microsoft/package_templates/gsm8k/metadata.json,1272,0.0012
external/best_route_microsoft/package_templates/gsm8k/results.csv,569,0.0005
external/best_route_microsoft/package_templates/math500/metadata.json,1276,0.0012
external/best_route_microsoft/package_templates/math500/results.csv,577,0.0006
external/best_route_microsoft/package_templates/olympiadbench/metadata.json,1288,0.0012
external/best_route_microsoft/package_templates/olympiadbench/results.csv,601,0.0006
external/cascade_routing/README.md,1459,0.0014
external/compute_optimal_tts/README.md,2425,0.0023
external/conformal_thinking/README.md,1613,0.0015
external/l1_length_control_rl/README.md,1120,0.0011
external/learning_how_hard_to_think/README.md,1681,0.0016
external/lets_verify_step_by_step/README.md,4027,0.0038
external/llm_tree_search_waterhorse/README.md,946,0.0009
external/mcts_llm_community/README.md,1091,0.0010
external/mob_majority_of_bests/README.md,1914,0.0018
external/openr/README.md,965,0.0009
external/pgts/README.md,760,0.0007
external/qstar_deliberative_planning/README.md,2836,0.0027
external/rational_metareasoning_llm/README.md,475,0.0005
external/rest_mcts/README.md,2169,0.0021
external/s1_simple_test_time_scaling/README.md,1585,0.0015
external/scaling_automated_process_verifiers/README.md,769,0.0007
external/tale_token_budget_aware_reasoning/README.md,1223,0.0012
external/training_free_difficulty_proxies/README.md,1646,0.0016
external/tree_plv/README.md,2963,0.0028
external/when_solve_when_verify/README.md,3782,0.0036
external/when_solve_when_verify/upstream/sc-genrm-scaling/.gitignore,110,0.0001
external/when_solve_when_verify/upstream/sc-genrm-scaling/LICENSE,11357,0.0108
external/when_solve_when_verify/upstream/sc-genrm-scaling/README.md,8413,0.0080
external/when_solve_when_verify/upstream/sc-genrm-scaling/assets/compute_matched_illustration.png,68935,0.0657
external/when_solve_when_verify/upstream/sc-genrm-scaling/assets/teaser.png,682008,0.6504
external/when_solve_when_verify/upstream/sc-genrm-scaling/environment.yml,6887,0.0066
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/configs/README.md,2632,0.0025
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/configs/llama70b_gpqa.yaml,968,0.0009
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/configs/llama70b_math128.yaml,983,0.0009
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/configs/llama8b_math128.yaml,1019,0.0010
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/configs/qwen7b_math128.yaml,969,0.0009
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/configs/qwq32b_aime25.yaml,875,0.0008
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/eval_utils.py,17502,0.0167
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/math_datasets.py,2247,0.0021
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/math_pass_k.py,7039,0.0067
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/evaluate/plot_success_rate.py,22222,0.0212
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/generate/README.md,1583,0.0015
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/generate/generate_solutions.py,8488,0.0081
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/generate/prompts.py,6805,0.0065
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/generate/vllm_server.py,4408,0.0042
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/generate/vllm_utils.py,2612,0.0025
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/utils.py,6436,0.0061
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/README.md,2170,0.0021
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/demo.ipynb,9948,0.0095
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/generate_verifications.py,10342,0.0099
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/QwQ32B/genrm_base.txt,442,0.0004
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/gpqa/two_shot.txt,11875,0.0113
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/gpqa/zero_shot.txt,342,0.0003
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/llama3.1_8b_instruct/finetuned.txt,41,0.0000
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/llama3.1_8b_instruct/genrm_base.txt,5329,0.0051
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/llama3.1_8b_instruct/genrm_base_zero_shot.txt,399,0.0004
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/llama3.3_70b/genrm_base.txt,8026,0.0077
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/qwen2.5_7b_instruct/finetuned.txt,41,0.0000
external/when_solve_when_verify/upstream/sc-genrm-scaling/llmonk/verify/prompts/training_data_gpt4o.txt,5241,0.0050
jobs/README.md,630,0.0006
jobs/RUN_COHERE_REAL_MAIN.md,264,0.0003
jobs/audit_openai_real_model_main_run.sbatch,1911,0.0018
jobs/branch_scorer_v3_final_eval.sbatch,615,0.0006
jobs/branch_scorer_v3_heavy_ml.sbatch,1135,0.0011
jobs/build_operational_controller_specification_20260424T164500Z.sbatch,1914,0.0018
jobs/cohere_real_model_main_20260424.sbatch,2845,0.0027
jobs/comparative_frontier_audit_wulver.sbatch,1256,0.0012
jobs/heavy_real_routing_eval.sbatch,770,0.0007
jobs/multi_action_allocation_pass.sbatch,629,0.0006
jobs/openai_real_model_main_20260424.sbatch,2823,0.0027
jobs/oracle_label_pilot_hpc.sbatch,1009,0.0010
jobs/paper_main_numeric_results_bundle_wulver.sbatch,2426,0.0023
jobs/run_missing_cohere_real_model_main_slices_20260424T163922Z.sbatch,8509,0.0081
jobs/run_missing_openai_real_model_main_slices_20260424T163922Z.sbatch,1304,0.0012
jobs/wulver_hf_access_gap_audit.sbatch,606,0.0006
jobs/wulver_hf_adjacent_baseline_refresh.sbatch,806,0.0008
jobs/wulver_when_solve_verify_hf_import_pipeline.sbatch,628,0.0006
jobs/wulver_when_solve_verify_hf_smoke.sbatch,617,0.0006
logs/openai_real_model_main_run_audit_982232.err,0,0.0000
logs/openai_real_model_main_run_audit_982232.out,556,0.0005
logs/slurm/branch_scorer_v3_final_eval-935482.err,0,0.0000
logs/slurm/branch_scorer_v3_final_eval-935482.out,434,0.0004
logs/slurm/branch_scorer_v3_heavy_ml-914308.err,131,0.0001
logs/slurm/branch_scorer_v3_heavy_ml-914308.out,41697,0.0398
logs/slurm/branch_scorer_v3_heavy_ml-935401.err,125,0.0001
logs/slurm/branch_scorer_v3_heavy_ml-935401.out,0,0.0000
logs/slurm/branch_scorer_v3_heavy_ml-935481.err,0,0.0000
logs/slurm/branch_scorer_v3_heavy_ml-935481.out,2040,0.0019
logs/slurm/branch_scorer_v3_heavy_ml-937459.err,0,0.0000
logs/slurm/branch_scorer_v3_heavy_ml-937459.out,2040,0.0019
logs/slurm/cohere-real-main-missing-982679.err,0,0.0000
logs/slurm/cohere-real-main-missing-982679.out,267,0.0003
logs/slurm/cohere_real_main_979423.err,0,0.0000
logs/slurm/cohere_real_main_979423.out,435,0.0004
logs/slurm/heavy_real_routing_eval-914297.err,261,0.0002
logs/slurm/heavy_real_routing_eval-914297.out,6392,0.0061
logs/slurm/hf_adj_refresh-963315.err,0,0.0000
logs/slurm/hf_adj_refresh-963315.out,634,0.0006
logs/slurm/hf_adjacent_suite-963281.err,112,0.0001
logs/slurm/hf_adjacent_suite-963281.out,24,0.0000
logs/slurm/hf_gap_audit-963316.err,0,0.0000
logs/slurm/hf_gap_audit-963316.out,109,0.0001
logs/slurm/openai_real_main_979302.err,0,0.0000
logs/slurm/openai_real_main_979302.out,218,0.0002
logs/slurm/paper_main_numeric_bundle-961552.err,266,0.0003
logs/slurm/paper_main_numeric_bundle-961552.out,479,0.0005
logs/slurm/wsv_hf_import-963314.err,112,0.0001
logs/slurm/wsv_hf_import-963314.out,0,0.0000
logs/slurm/wsv_hf_smoke-963313.err,0,0.0000
logs/slurm/wsv_hf_smoke-963313.out,141,0.0001
pyproject.toml,2484,0.0024
references/INDEX.md,1687,0.0016
references/README.md,1014,0.0010
references/REFERENCE_TRACKER.md,4155,0.0040
references/papers/autopsv_2024.md,1156,0.0011
references/papers/best_route_2025.md,1357,0.0013
references/papers/l1_2025_Controlling_How_Long_A_Reasoning_Model_Thinks.md,1718,0.0016
references/papers/lakkaraju_2017_selective_labels.md,1200,0.0011
references/papers/learning_how_hard_to_think_2024.md,1411,0.0013
references/papers/lightman_2023_lets_verify_step_by_step.md,1267,0.0012
references/papers/s1_2025_Simple_Test_Time_Scaling.md,1862,0.0018
references/papers/tale_2025_Token_Budget_Aware_LLM_Reasoning.md,1526,0.0015
references/papers/zhang_2020_severe_label_noise.md,1277,0.0012
references/references.bib,2679,0.0026
references.bib,1306,0.0012
requirements-dev.txt,63,0.0001
requirements.txt,95,0.0001
scripts/CANONICAL_START_HERE.md,1568,0.0015
scripts/HISTORICAL_INDEX.md,1069,0.0010
scripts/README.md,9726,0.0093
scripts/allocation_target_pilot_sharding.py,10391,0.0099
scripts/analyze_bruteforce_label_quality.py,13231,0.0126
scripts/audit_anonymous_supplement.py,12222,0.0117
scripts/audit_bruteforce_exact_vs_approx_pairs.py,4606,0.0044
scripts/audit_bruteforce_feature_representation.py,5631,0.0054
scripts/audit_cohere_real_model_main_run.py,21613,0.0206
scripts/audit_cross_provider_real_model_main_runs.py,20249,0.0193
scripts/audit_current_data_utilization.py,6891,0.0066
scripts/audit_current_full_method_failure_absent_tree_20260420.py,12630,0.0120
scripts/audit_openai_real_model_main_run.py,18213,0.0174
scripts/build_anonymous_neurips_supplement.py,7950,0.0076
scripts/build_baseline_repair_and_status_audit.py,16630,0.0159
scripts/build_bruteforce_target_regimes.py,85093,0.0812
scripts/build_bt_pairwise_branch_dataset.py,8125,0.0077
scripts/build_canonical_branch_learning_corpus.py,26459,0.0252
scripts/build_canonical_full_method_ranking.py,21778,0.0208
scripts/build_canonical_hundred_strict_gate1_cap_k6_vs_best_failure_statistics.py,57880,0.0552
scripts/build_current_full_method_comparison_bundle_20260420.py,32370,0.0309
scripts/build_data_consolidation_bundle.py,12788,0.0122
scripts/build_exact_augmented_target_regimes.py,23554,0.0225
scripts/build_external_adjacent_baseline_bundle.py,13677,0.0130
scripts/build_external_baseline_readiness_package.py,14446,0.0138
scripts/build_external_prm_mathshepherd_apps_corpus.py,21748,0.0207
scripts/build_failure_mechanism_robustness.py,7959,0.0076
scripts/build_fairness_audit_for_direct_baselines.py,20258,0.0193
scripts/build_full_method_comparison_status_20260418.py,14880,0.0142
scripts/build_hf_access_gap_audit.py,4284,0.0041
scripts/build_hundred_current_full_vs_best_failure_statistics.py,44814,0.0427
scripts/build_internal_method_final_decision_package.py,13027,0.0124
scripts/build_new_hundred_newest_vs_best_failure_statistics.py,50123,0.0478
scripts/build_operational_controller_specification.py,17174,0.0164
scripts/build_oracle_label_pilot_state_manifest.py,12183,0.0116
scripts/build_oracle_pairwise_branch_dataset.py,5016,0.0048
scripts/build_paper_facing_baseline_tables.py,18485,0.0176
scripts/build_publication_tables_package.py,17540,0.0167
scripts/build_random_matched_coverage_oracle_distillation_dataset.py,12997,0.0124
scripts/build_simple_scaling_baseline_coverage_audit.py,9201,0.0088
scripts/build_stop_vs_act_dataset.py,13789,0.0132
scripts/build_stop_vs_act_oracle_distillation_dataset.py,16499,0.0157
scripts/build_targeted_failure_bundle_from_fresh_loss_surface_20260420.py,16505,0.0157
scripts/build_twenty_case_old_vs_current_tuned_tree_comparison_20260420.py,28565,0.0272
scripts/build_twenty_defeat_case_trees_20260419.py,20915,0.0199
scripts/build_twenty_defeat_casebook_20260419.py,22035,0.0210
scripts/build_twenty_exact_current_full_method_failures_vs_best_20260420.py,31814,0.0303
scripts/build_twenty_exact_current_full_vs_best_fresh.py,27583,0.0263
scripts/build_twenty_exact_current_tuned_vs_self_consistency_failures_20260420.py,31179,0.0297
scripts/build_twenty_exact_ours_vs_self_consistency_comparison_20260420.py,24393,0.0233
scripts/build_v3_ranking_dataset.py,11787,0.0112
scripts/build_when_solve_when_verify_hf_import_package.py,10602,0.0101
scripts/check_repo_health.py,2833,0.0027
scripts/cohere_adjudicate_hard_pairs.py,17773,0.0169
scripts/compare_oracle_distilled_stop_vs_act_runs.py,32991,0.0315
scripts/dataset_smoke_sample.py,2469,0.0024
scripts/evaluate_branch_scorer_controller.py,8250,0.0079
scripts/evaluate_branch_scorer_robustness.py,9520,0.0091
scripts/evaluate_bruteforce_branch_allocator.py,2132,0.0020
scripts/evaluate_pilot_gsm8k.py,2109,0.0020
scripts/expand_bruteforce_exact_hard_regions.py,8297,0.0079
scripts/generate_best_route_import_package_templates.py,6353,0.0061
scripts/generate_best_route_status_report.py,4922,0.0047
scripts/generate_canonical_external_baseline_fairness_checklist.py,23958,0.0228
scripts/generate_cascade_routing_status_report.py,4293,0.0041
scripts/generate_compute_optimal_tts_blocker_report.py,6691,0.0064
scripts/generate_dataset_expansion_report.py,9265,0.0088
scripts/generate_dataset_experiment_readiness_report.py,8394,0.0080
scripts/generate_dataset_integration_report.py,15899,0.0152
scripts/generate_external_baseline_completeness_report.py,23917,0.0228
scripts/generate_external_baseline_integration_report.py,12177,0.0116
scripts/generate_external_reasoning_dataset_integration_report.py,7744,0.0074
scripts/generate_hle_integration_report.py,4108,0.0039
scripts/generate_lets_verify_step_by_step_status_report.py,4562,0.0044
scripts/generate_mob_status_report.py,4071,0.0039
scripts/generate_openr_status_report.py,4100,0.0039
scripts/generate_rest_mcts_status_report.py,4123,0.0039
scripts/generate_s1_mode_b_import_report.py,2957,0.0028
scripts/generate_tale_mode_b_import_report.py,3040,0.0029
scripts/generate_tree_plv_status_report.py,4650,0.0044
scripts/generate_when_solve_when_verify_status_report.py,5338,0.0051
scripts/list_external_baselines.py,563,0.0005
scripts/merge_bruteforce_branch_label_runs.py,10024,0.0096
scripts/mine_bruteforce_hard_regions.py,9023,0.0086
scripts/oracle_label_pilot_sharding.py,10067,0.0096
scripts/package_strict_f3_component_ablation_paper_surface.py,19270,0.0184
scripts/paper/artifact_utils.py,7450,0.0071
scripts/paper/build_allocation_and_failure_plot_data.py,2928,0.0028
scripts/paper/build_allocation_composition_plot_data.py,2562,0.0024
scripts/paper/build_anti_collapse_plot_data.py,590,0.0006
scripts/paper/build_appendix_extended_budget_frontier_plot_data.py,2517,0.0024
scripts/paper/build_appendix_frontier_plot_data.py,1275,0.0012
scripts/paper/build_figure1_problem_setup_data.py,754,0.0007
scripts/paper/build_frontier_plot_data.py,1393,0.0013
scripts/paper/build_main_frontier_plot_data.py,6631,0.0063
scripts/paper/build_neurips_tables.py,15189,0.0145
scripts/paper/build_oracle_gap_plot_data.py,573,0.0005
scripts/paper/build_paper_tables.py,12782,0.0122
scripts/paper/build_plot_data.py,10567,0.0101
scripts/paper/build_tables.py,9094,0.0087
scripts/paper/common.py,2750,0.0026
scripts/paper/paper_data_sources.py,7464,0.0071
scripts/paper/paper_style.py,3983,0.0038
scripts/paper/plot_allocation_composition.py,1478,0.0014
scripts/paper/plot_anti_collapse.py,1097,0.0010
scripts/paper/plot_appendix_a4_component_ablation.py,3601,0.0034
scripts/paper/plot_appendix_figures.py,1540,0.0015
scripts/paper/plot_appendix_output_layer_repair.py,3994,0.0038
scripts/paper/plot_failure_decomposition.py,1366,0.0013
scripts/paper/plot_figure1_problem_setup.py,4761,0.0045
scripts/paper/plot_figure2_main_frontier.py,1732,0.0017
scripts/paper/plot_figure3_oracle_gap.py,1964,0.0019
scripts/paper/plot_figure4_allocation_composition.py,3970,0.0038
scripts/paper/plot_figure5_anti_collapse.py,3165,0.0030
scripts/paper/plot_figure6_failure_decomposition.py,3316,0.0032
scripts/paper/plot_figure7_per_dataset_summary.py,2504,0.0024
scripts/paper/plot_helpers.py,1407,0.0013
scripts/paper/plot_main_frontier.py,1000,0.0010
scripts/paper/plot_oracle_gap.py,1000,0.0010
scripts/paper/plot_per_dataset_frontiers.py,1188,0.0011
scripts/paper/plot_utils.py,1138,0.0011
scripts/paper/run_all_neurips_artifacts.py,554,0.0005
scripts/paper/run_all_neurips_paper_artifacts.py,1260,0.0012
scripts/prepare_external_reasoning_datasets.py,16362,0.0156
scripts/prototype_stop_vs_act_oracle_label_scaffold.py,5973,0.0057
scripts/run_allocation_target_generator_heavy.py,24030,0.0229
scripts/run_ambiguity_calibration_and_fallback_experiment.py,23485,0.0224
scripts/run_anti_collapse_answer_group_refinement_bounded_eval_20260419.py,23742,0.0226
scripts/run_best_route_adjacent_integration.py,9328,0.0089
scripts/run_best_route_crash_fix_attempt.py,14357,0.0137
scripts/run_best_route_full_integration_attempt.py,17749,0.0169
scripts/run_best_route_runtime_stabilization_pass.py,16244,0.0155
scripts/run_best_route_segfault_fix_pass.py,14386,0.0137
scripts/run_branch_observability_smoke.py,3540,0.0034
scripts/run_branch_ranking_audit.py,14080,0.0134
scripts/run_branch_scorer_ml_sweep.sh,6013,0.0057
scripts/run_branch_value_uncertainty_derived_defer_experiment.py,21316,0.0203
scripts/run_branch_value_uncertainty_strict_validation_pass.py,21732,0.0207
scripts/run_breadth_dataset_eval.py,20188,0.0193
scripts/run_broad_diversity_aggregation_cohere_gemini_confirmation_20260418.py,27937,0.0266
scripts/run_broad_diversity_aggregation_confirmation_20260418.py,16302,0.0155
scripts/run_broad_diversity_aggregation_pass_20260418.py,17236,0.0164
scripts/run_broad_diversity_aggregation_real_model_confirmation_20260418.py,19961,0.0190
scripts/run_broader_strict_phased_default_decision_eval.py,22828,0.0218
scripts/run_bruteforce_allocator_scaling_experiment.py,8461,0.0081
scripts/run_bruteforce_branch_label_generator.py,11353,0.0108
scripts/run_bt_vs_ours_light_audit.py,7600,0.0072
scripts/run_budget_aware_family_cap_eval.py,16199,0.0154
scripts/run_budget_sweep_robustness.py,6636,0.0063
scripts/run_canonical_boundary_sensitive_evaluation.py,13104,0.0125
scripts/run_canonical_branch_learning_pass.py,42100,0.0401
scripts/run_canonical_external_baseline_closure.py,12491,0.0119
scripts/run_canonical_matched_benchmark_and_regret.py,21611,0.0206
scripts/run_canonical_real_model_validation.py,22917,0.0219
scripts/run_cohere_groq_diversity_realization_hardening_20260418.py,20388,0.0194
scripts/run_cohere_rerank_branch_allocation_experiment.py,18014,0.0172
scripts/run_comparative_frontier_audit.py,26862,0.0256
scripts/run_completion_aware_decision_experiment.py,26136,0.0249
scripts/run_compute_response_curve_experiment.py,18719,0.0179
scripts/run_conditional_k_relaxation_eval_20260421.py,12654,0.0121
scripts/run_conditional_near_tie_information_expansion_experiment.py,25778,0.0246
scripts/run_confident_learning_hard_pair_cleanup_pass.py,12475,0.0119
scripts/run_confident_learning_hard_pair_matched_experiment.py,5003,0.0048
scripts/run_conformal_thinking_mode_a.py,25649,0.0245
scripts/run_cross_strategy_frontier_allocation.py,15797,0.0151
scripts/run_current_failure_output_layer_repair_20260420.py,11855,0.0113
scripts/run_current_leading_failure_case_extraction.py,13644,0.0130
scripts/run_dataset_expansion_full_pass.py,10230,0.0098
scripts/run_defer_fallback_experiment.py,10825,0.0103
scripts/run_diversity_needed_feasibility_pass.py,1013,0.0010
scripts/run_diversity_needed_gate_bounded_comparison.py,14282,0.0136
scripts/run_duplicate_aware_aggregation_commit_pass_20260418.py,16516,0.0158
scripts/run_early_answer_group_preservation_bounded_eval_20260419.py,14106,0.0135
scripts/run_extended_budget_failure_mechanism_analysis.py,12210,0.0116
scripts/run_extended_budget_frontier_robustness.py,17949,0.0171
scripts/run_fresh_twenty_current_full_improvement_eval_20260420.py,11444,0.0109
scripts/run_frontier_target_construction.py,3218,0.0031
scripts/run_full_comparative_mistake_audit_vs_best_method_20260418.py,32194,0.0307
scripts/run_full_method_comparison_bundle.py,25193,0.0240
scripts/run_full_our_method_vs_external_baselines_comparison.py,15616,0.0149
scripts/run_hard_case_feature_representation_experiment.py,6264,0.0060
scripts/run_hard_max_family_expansions_eval.py,23894,0.0228
scripts/run_hard_region_exact_supervision_experiment.py,5628,0.0054
scripts/run_high_budget_k_sweep_eval.py,13983,0.0133
scripts/run_hundred_conditional_depth3_gate_eval_20260421.py,34651,0.0330
scripts/run_hundred_hard_early_coverage_depth2_vs_depth3_eval_20260421.py,30887,0.0295
scripts/run_hundred_hard_early_root_depth2_coverage_eval_20260420.py,25018,0.0239
scripts/run_hundred_three_gate_design_eval_20260421.py,19811,0.0189
scripts/run_hundred_three_gate_design_eval_strict_phased.py,22467,0.0214
scripts/run_imported_methodology_frontier_eval.py,16303,0.0155
scripts/run_imported_methodology_frontier_eval_multidataset.py,16351,0.0156
scripts/run_incumbent_challenger_commit_feasibility_pass_20260419.py,13568,0.0129
scripts/run_incumbent_challenger_commit_interaction_refinement_bounded_eval_20260419.py,13002,0.0124
scripts/run_incumbent_challenger_commit_validation_pass_20260419.py,26289,0.0251
scripts/run_incumbent_challenger_metalevel_bounded_eval_20260419.py,19284,0.0184
scripts/run_incumbent_challenger_near_tie_single_point_refinement_20260419.py,11100,0.0106
scripts/run_incumbent_challenger_refinement_pass_20260419.py,23643,0.0225
scripts/run_incumbent_challenger_selector_refinement_bounded_eval_20260419.py,11440,0.0109
scripts/run_instability_decision_coupling_experiment.py,34876,0.0333
scripts/run_integrated_allocator_audit.py,23512,0.0224
scripts/run_integrated_controller_component_ablation.py,24745,0.0236
scripts/run_intermediate_result_failure_fix.py,25186,0.0240
scripts/run_l1_baseline.py,21387,0.0204
scripts/run_l1_comparison_bundle.py,3586,0.0034
scripts/run_learned_f2_to_f3_gate_v1_eval.py,36437,0.0347
scripts/run_learned_state_metacontroller_20260420.py,33062,0.0315
scripts/run_learning_how_hard_to_think_mode_a.py,20714,0.0198
scripts/run_lets_verify_step_by_step_adjacent_integration.py,10995,0.0105
scripts/run_light_all_methods_comparison.py,18885,0.0180
scripts/run_light_anchor_vs_s1_comparison.py,7484,0.0071
scripts/run_light_external_style_baseline_comparison.py,15505,0.0148
scripts/run_low_marginal_gain_family_cooldown_bounded_eval_20260420.py,15327,0.0146
scripts/run_manuscript_slice_conditional_early_intervention_eval.py,10963,0.0105
scripts/run_manuscript_slice_conditional_early_risk_cap_seed_stability_eval.py,13947,0.0133
scripts/run_manuscript_slice_conditional_early_risk_cap_sensitivity_eval.py,13100,0.0125
scripts/run_manuscript_surface_component_ablation.py,19600,0.0187
scripts/run_marginal_coverage_diversity_pass_20260418.py,15255,0.0145
scripts/run_matched_surface_expanded_seed_confirmation.py,12726,0.0121
scripts/run_matched_surface_multiseed_main_comparison.py,26968,0.0257
scripts/run_matched_surface_multiseed_strict_f3_ablation.py,25296,0.0241
scripts/run_multi_action_allocation_pass.sh,2979,0.0028
scripts/run_multi_seed_stability_eval.py,6241,0.0060
scripts/run_multistep_branch_utility_target_experiment.py,27076,0.0258
scripts/run_natural_language_failure_casebook_dominant_group.py,20246,0.0193
scripts/run_near_miss_correction_bundle_eval_20260420.py,16172,0.0154
scripts/run_near_tie_pointwise_expert_experiment.py,88234,0.0841
scripts/run_near_tie_policy_experiment.py,26642,0.0254
scripts/run_new_paper_ambiguous_branch_dataset.py,23625,0.0225
scripts/run_new_paper_ambiguous_pair_targeted_experiment.py,17037,0.0162
scripts/run_new_paper_anti_collapse_audit.py,9917,0.0095
scripts/run_new_paper_bt_pairwise_branch_scorer.py,8488,0.0081
scripts/run_new_paper_bt_reliability_weighted_branch_scorer.py,14768,0.0141
scripts/run_new_paper_difficulty_adaptive_allocation.py,18158,0.0173
scripts/run_new_paper_external_warmstart_branch_scorer.py,25722,0.0245
scripts/run_new_paper_frontier_matrix.py,17440,0.0166
scripts/run_new_paper_lightweight_algorithm_audit.py,14227,0.0136
scripts/run_new_paper_lightweight_stability_audit.py,30520,0.0291
scripts/run_new_paper_near_tie_improvement.py,13102,0.0125
