provider,model,dataset,dataset_label,example_id,gold_answer,frontier_answer,fta_answer,l1_answer,s1_answer,tale_answer,frontier_correct,fta_correct,l1_correct,s1_correct,tale_correct,external3_correct,pooled4_correct,gold_in_frontier_tree,fta_policy_applied,fix2_applied,fix4_applied,fix2_reason,fix4_reason,source_files,fta_change_type
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_213,2,,2,2,2,,0,1,1,1,0,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_230,1736,-280,1736,1736,,1736,0,1,1,0,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_233,4,0.875,0.5,0.5,,,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_247,14,4,14,,14,,0,1,0,1,0,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_248,331,,331,331,,331,0,1,1,0,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_249,5.4,120,the problem description is truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed.,"the problem description is truncated, so i cannot proceed with solving it. the problem description is truncated, please provide the full problem statement. the problem statement is truncated, preventing further progress. the problem statement is truncated, so i cannot proceed with solving it. the problem statement is truncated, so i cannot proceed with solving it. the problem statement is truncated, so i cannot proceed with solving it.",the problem description is truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed. the problem description is still truncated; i need the full question to proceed.,,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_253,35625,0.35625,0.3563,0.35625,0.35625,0.35625,0,0,0,0,0,0,0,0,original,False,False,not_triggered,external_consensus_matches_frontier,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_259,6,-0.5235987756,-0.5236,6,-0.5235987756,-0.5235987756,0,0,1,0,0,0,0,1,original,False,False,not_triggered,externals_not_unanimous_or_missing,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_268,3,0.2,0.3333,0.2,0.3333333333,0.3333333333,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_278,20000,6366.197724,20000,6366.2,20000,20000,0,1,0,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_288,3,0.3333333333,0.3333,0.3333333333,0.3333333333,0.3333333333,0,0,0,0,0,0,0,0,original,False,False,not_triggered,external_consensus_matches_frontier,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_38,56,0.126984127,0.1534,0.1111111111,,0.1534391534,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_46,19,0.4736842105,0.4737,0.4736842105,0.4736842105,0.4736842105,0,0,0,0,0,0,0,0,original,False,False,not_triggered,override_not_dfa:frontier_not_run_or_budget_exhausted,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_60,\pi,2.094395102,2,2,2,3.141592654,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_64,43,1.333333333,1.3333,1.333333333,1.333333333,1.333333333,0,0,0,0,0,0,0,0,original,False,False,not_triggered,external_consensus_matches_frontier,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_7,2,0.5,cannot be determined,,,cannot be determined,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_86,19,10,19,19,,,0,1,1,0,0,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,HuggingFaceH4/MATH-500,MATH-500,HuggingFaceH4_MATH-500_92,13,0.3846153846,0.3846,0.3846153846,0.3846153846,0.3846153846,0,0,0,0,0,0,0,0,original,False,False,low_depth_but_no_better_external,override_not_dfa:single_weak_frontier_branch,outputs/vertex_gemini_math500_full300_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_100,b,b,a,,,a,1,0,0,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,regression
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_112,c,,d,d,,,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_114,c,a,c,a,,c,0,1,0,0,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_124,d,,a,a,a,a,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_129,a,c,d,c,,d,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_132,b,,d,d,d,d,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_134,c,c,b,b,b,b,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,regression
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_141,c,,c,c,c,c,0,1,1,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_145,d,,d,d,d,,0,1,1,1,0,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_147,a,,b,b,,,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_15,b,,b,b,b,b,0,1,1,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_150,b,"the question is truncated and does not provide the actual question to be answered, only introductory text and options. the question is truncated and does not provide the actual question to be answered, only introductory text and options. the question is incomplete as the actual question and the context for the options are missing. the question is truncated and does not provide the actual question to be answered, only introductory text and options. the question is incomplete as the actual question and the context for the options are missing. the actual question is missing, preventing me from determining the correct option from the provided choices. the question is truncated and does not provide the actual question to be answered, only introductory text and options. the question is incomplete as the actual question and the context for the options are missing. the actual question is missing, preventing me from determining the correct option from the provided choices. the actual question is missing, so i cannot proceed with reasoning or select an answer. the question is truncated and does not provide the actual question to be answered, only introductory text and options. the question is incomplete as the actual question and the context for the options are missing. the actual question is missing, preventing me from determining the correct option from the provided choices. the actual question is missing, so i cannot proceed with reasoning or select an answer. the actual question is still missing, preventing any further reasoning or selection of an answer from the given options.",a,,,a,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_17,d,a,d,a,d,d,0,1,0,1,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_18,c,b,d,d,d,c,0,0,0,0,1,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_2,c,,d,,,d,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_25,c,b,d,d,d,,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_28,c,d,b,b,b,b,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_30,d,,c,c,,c,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_35,d,b,d,a,d,d,0,1,0,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_4,b,,b,,,b,0,1,0,0,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_41,b,b,d,b,,d,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,regression
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_42,b,d,b,b,b,b,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_44,a,a,c,c,c,a,1,0,0,0,1,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,regression
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_5,c,a,c,,c,c,0,1,0,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_51,b,a,b,b,b,b,0,1,1,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_57,d,a,b,b,b,a,0,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_67,c,a,c,c,c,,0,1,1,1,0,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_71,b,d,b,d,b,b,0,1,0,1,1,1,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_72,d,a,d,,b,d,0,1,0,0,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_74,c,,c,c,c,c,0,1,1,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_78,b,,c,c,b,c,0,0,0,1,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_82,c,,b,b,,,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_86,c,a,c,,c,c,0,1,0,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_89,c,d,b,,d,b,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_92,b,,a,a,,a,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_93,b,a,b,,b,b,0,1,0,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,rescue
vertex_gemini,gemini-2.5-flash,gpqa_diamond,GPQA-MCQ,Idavidrein_gpqa_97,b,d,a,d,a,a,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/vertex_gemini_gpqa_full198_sanitized_view_20260705/per_example_records.sanitized.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_108,3200,4,5,5,5,4,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_110,48,48,1,1,1,1,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_121,68,0,10,1,20,10,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_123,98,98,10,16,1,10,1,0,0,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_130,8,,8,8,8,8,0,1,1,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_131,200,20,200,200,1,200,0,1,1,0,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_133,15,50,15,15,10,15,0,1,1,0,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_14,5,1,4,1,5,4,0,0,0,1,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_144,2,150,130,1300,1,130,0,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_150,428,428,11,428,1,11,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_151,18,14,8,18,8,8,0,0,1,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_152,7400,201,8,9860.78,3,8,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_155,34,4,20,34,20,20,0,0,1,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_163,10,1,10,10,10,1,0,1,1,1,0,1,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_165,50,150,200,50,150,200,0,0,1,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
